,Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Assay Type,Assay Description,Assay Organism,Assay Variant Mutation,Target Name,Target Organism,Document Journal,pChEMBL,Canonical_Smiles
5017,CHEMBL4209608,COc1ccc(OC)c(COc2cc(NC(=O)c3cccc(I)c3)ccc2S(N)(=O)=O)c1,IC50,'=',4580.0,nM,5.34,,F,Growth inhibition of human MDA-MB-231 cells incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,5.33913452199613,COc1ccc(OC)c(COc2cc(NC(=O)c3cccc(I)c3)ccc2S(N)(=O)=O)c1
10022,CHEMBL4777855,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)OCCCCC(c1ccc(F)cc1)c1ccc(F)cc1,IC50,'=',4580.0,nM,5.34,,F,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.33913452199613,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)OCCCCC(c1ccc(F)cc1)c1ccc(F)cc1
539,CHEMBL1098885,Br.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O,IC50,'=',4590.0,nM,5.34,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.338187314462739,Br.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O
11959,CHEMBL4530453,CS(=O)(=O)CCSc1ncccc1C(=O)Sc1ccc(Cl)cc1Cl,IC50,'=',4600.0,nM,5.34,,F,Cytotoxicity in human MDA-MB-231 cells assessed as reduction in cell viability incubated for 4 days by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,,5.337242168318426,CS(=O)(=O)CCSc1ncccc1C(=O)Sc1ccc(Cl)cc1Cl
13731,CHEMBL4086656,COc1cc2cc(Cn3cc(CN4C(=O)c5ccc(C)cc5C4=O)nn3)c3cc(OC)c(OC)cc3c2cc1OC,IC50,'=',4600.0,nM,5.34,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,5.337242168318426,COc1cc2cc(Cn3cc(CN4C(=O)c5ccc(C)cc5C4=O)nn3)c3cc(OC)c(OC)cc3c2cc1OC
6984,CHEMBL4847387,COc1cc(Nc2nc(C(=N)Nc3ccc(N4CCN(C)CC4)cc3)cc3c(-c4ccccc4)n[nH]c23)cc(OC)c1OC,IC50,'=',4600.0,nM,5.34,,F,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.337242168318426,COc1cc(Nc2nc(C(=N)Nc3ccc(N4CCN(C)CC4)cc3)cc3c(-c4ccccc4)n[nH]c23)cc(OC)c1OC
790,CHEMBL4536320,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/OCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,IC50,'=',4600.0,nM,5.34,,F,Cytostatic activity against human MDA-MB-231 cells preincubated for 24 hrs under serum free condition followed by compound washout and further incubation for 48 hrs in presence of serum by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.337242168318426,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/OCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
5495,CHEMBL3601870,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)CCCCCN2C(=O)CC(SCCN)C2=O)[C@H](O)[C@H](C)O1,IC50,'=',4600.0,nM,5.34,,F,Cytotoxicity against human MDA-MB-231 cells assessed as cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.337242168318426,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)CCCCCN2C(=O)CC(SCCN)C2=O)[C@H](O)[C@H](C)O1
7734,CHEMBL3092566,Cc1ccc(S(=O)(=O)N2Cc3ccccc3OC[C@@H]2Cc2ccc(OCCN3CCCCCC3)cc2)cc1.Cl,IC50,'=',4600.0,nM,5.34,,F,Antiproliferative activity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,5.337242168318426,Cc1ccc(S(=O)(=O)N2Cc3ccccc3OC[C@@H]2Cc2ccc(OCCN3CCCCCC3)cc2)cc1.Cl
15641,CHEMBL4875689,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(OC(F)(F)F)cc6)CC5)ncnc4s3)cc2)CC1,IC50,'=',4600.0,nM,5.34,,F,Anticancer activity against human MDA-MB-231 cells assessed as cell viability incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.337242168318426,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(OC(F)(F)F)cc6)CC5)ncnc4s3)cc2)CC1
6389,CHEMBL4163098,O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(F)c(Cl)c1,IC50,'=',4600.0,nM,5.34,,F,Antiproliferative activity in human MDA-MB-231 cells incubated for 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.337242168318426,O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(F)c(Cl)c1
10015,CHEMBL4434907,C/C=C1/CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3c(OC)ccc4[nH]c5c(c34)CCN3C[C@H]4C[C@H](CC)[C@H]3[C@H]5C4)C[C@H]1[C@@H]2C(=O)OC,IC50,'=',4600.0,nM,5.34,,F,Growth inhibition of human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Nat Prod,5.337242168318426,C/C=C1/CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3c(OC)ccc4[nH]c5c(c34)CCN3C[C@H]4C[C@H](CC)[C@H]3[C@H]5C4)C[C@H]1[C@@H]2C(=O)OC
12019,CHEMBL4802107,COc1cc(NC(=O)Nc2cccc3ccccc23)c2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,IC50,'=',4610.0,nM,5.34,,F,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.336299074610352,COc1cc(NC(=O)Nc2cccc3ccccc23)c2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5486,CHEMBL4099672,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC(=O)C(C)(CO)CO)c2)cc1OC(=O)C(C)(CO)CO,IC50,'=',4610.0,nM,5.34,,F,Antiproliferative activity against human MDA-MB-231 cells up to 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.336299074610352,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC(=O)C(C)(CO)CO)c2)cc1OC(=O)C(C)(CO)CO
12976,CHEMBL4781354,Cc1c[nH]nc1Nc1nc(Cl)nc2c1ncn2Cc1ccc(C(=O)Nc2ccccc2N)cc1,IC50,'=',4640.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as cell growth inhibition measured after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.333482019445119,Cc1c[nH]nc1Nc1nc(Cl)nc2c1ncn2Cc1ccc(C(=O)Nc2ccccc2N)cc1
5314,CHEMBL3621341,COc1cc(C(=O)/C=C/c2c(-c3ccc(F)cc3)nc3sc(C)nn23)cc(OC)c1OC,IC50,'=',4650.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Medchemcomm,5.3325470471100465,COc1cc(C(=O)/C=C/c2c(-c3ccc(F)cc3)nc3sc(C)nn23)cc(OC)c1OC
10181,CHEMBL3354102,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCCCCCNC(=O)c3ccc(Br)cc3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,IC50,'=',4650.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.3325470471100465,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCCCCCNC(=O)c3ccc(Br)cc3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O
8725,CHEMBL4064192,CCC(CO)(CO)C(=O)Oc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)cc1OC,IC50,'=',4660.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells up to 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.33161408331,CCC(CO)(CO)C(=O)Oc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)cc1OC
3274,CHEMBL4059506,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](OC(=O)Cn3cc(COCc4cn(CC(=O)O[C@@H]5C=C[C@]6(O[C@H]([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]7O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]7C)[C@@H](C)C[C@H]6C)O[C@@]56CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O6)nn4)nn3)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,IC50,'=',4660.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.33161408331,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](OC(=O)Cn3cc(COCc4cn(CC(=O)O[C@@H]5C=C[C@]6(O[C@H]([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]7O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]7C)[C@@H](C)C[C@H]6C)O[C@@]56CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O6)nn4)nn3)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C
5694,CHEMBL4292569,CCOC(=O)/C=C/c1ccc(OC)c(OC(=O)[C@@]2(C)CC[C@]3(C)CC[C@]4(C)C(=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](OC(=O)[C@@H](N)CCSC)C(C)(C)[C@@H]6CC[C@]54C)[C@H]3C2)c1.Cl,IC50,'=',4670.0,nM,5.33,,F,Cytotoxicity in human MDA-MB-231 cells assessed as reduction in cell viability incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.330683119433888,CCOC(=O)/C=C/c1ccc(OC)c(OC(=O)[C@@]2(C)CC[C@]3(C)CC[C@]4(C)C(=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](OC(=O)[C@@H](N)CCSC)C(C)(C)[C@@H]6CC[C@]54C)[C@H]3C2)c1.Cl
13441,CHEMBL1173038,Cc1cc(O)c(C(=O)/C=C/c2cccc(Cl)c2)c(-c2ccccc2)c1C(=O)/C=C/c1cccc(Cl)c1,IC50,'=',4670.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,5.330683119433888,Cc1cc(O)c(C(=O)/C=C/c2cccc(Cl)c2)c(-c2ccccc2)c1C(=O)/C=C/c1cccc(Cl)c1
479,CHEMBL3342180,O=C(CCCCCCC(=O)Nc1nnc(-c2ccncc2)s1)NO,IC50,'=',4690.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,5.328827157284917,O=C(CCCCCCC(=O)Nc1nnc(-c2ccncc2)s1)NO
2264,CHEMBL4558208,CCCN(CCC)c1nc2ccc3c4ccccc4sc3c2c(=O)[nH]1,IC50,'=',4690.0,nM,5.33,,F,Antiproliferative activity against triple negative human MDA-MB-231 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.328827157284917,CCCN(CCC)c1nc2ccc3c4ccccc4sc3c2c(=O)[nH]1
9270,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,'=',4691.0,nM,5.33,,F,Antiproliferative activity against human MDA231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,5.328734567052842,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
14469,CHEMBL4283620,COc1ccc(-c2cc(/C=C/C(=O)c3cc(OC)c(OC)c(OC)c3)nc3cc(-c4ccccc4)nn23)cc1OC,IC50,'=',4700.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Medchemcomm,5.327902142064283,COc1ccc(-c2cc(/C=C/C(=O)c3cc(OC)c(OC)c(OC)c3)nc3cc(-c4ccccc4)nn23)cc1OC
6537,CHEMBL523471,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OCC23CC4CC(CC(C4)C2)C3)=CC(=O)C[C@H]1C,IC50,'=',4700.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells assessed as cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.327902142064283,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OCC23CC4CC(CC(C4)C2)C3)=CC(=O)C[C@H]1C
14663,CHEMBL394770,COc1cc(OC)c2c(=O)cc(C3(OC)C=CC(=O)C=C3)oc2c1,IC50,'=',4700.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT colorimetric method,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.327902142064283,COc1cc(OC)c2c(=O)cc(C3(OC)C=CC(=O)C=C3)oc2c1
6425,CHEMBL4796459,C=C1C(=O)O[C@@H]2[C@@H](OC(=O)/C(C)=C\C)[C@@](C)(O)CCC[C@@H](C)C(=O)C[C@@H]12,IC50,'=',4700.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Nat Prod,5.327902142064283,C=C1C(=O)O[C@@H]2[C@@H](OC(=O)/C(C)=C\C)[C@@](C)(O)CCC[C@@H](C)C(=O)C[C@@H]12
12467,CHEMBL4786941,CCOC(=O)c1c(-c2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC,IC50,'=',4700.0,nM,5.33,,F,Anticancer activity against human MDA-MB-231 cells assessed as cell growth inhibition measured after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,RSC Med Chem,5.327902142064283,CCOC(=O)c1c(-c2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC
7219,CHEMBL1712297,O=C(CN1C(=O)C2(OCCO2)c2cc(Br)ccc21)NO,IC50,'=',4700.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,5.327902142064283,O=C(CN1C(=O)C2(OCCO2)c2cc(Br)ccc21)NO
2788,CHEMBL491938,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(SCc2ccccc2)=CC(=O)C[C@H]1C,IC50,'=',4700.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells assessed as cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.327902142064283,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(SCc2ccccc2)=CC(=O)C[C@H]1C
405,CHEMBL516544,CC(=O)O[C@H](CC/C(C)=C/CCc1ccc2c(c1)C(=O)C(C)=CC2=O)[C@@](C)(O)CCC=C(C)C,IC50,'=',4700.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231cells after 6 days by MTT method,Homo sapiens,,MDA-MB-231,Homo sapiens,J Nat Prod,5.327902142064283,CC(=O)O[C@H](CC/C(C)=C/CCc1ccc2c(c1)C(=O)C(C)=CC2=O)[C@@](C)(O)CCC=C(C)C
4673,CHEMBL4075649,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](OC(=O)Cn3cc(CCO)nn3)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,IC50,'=',4720.0,nM,5.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.3260580013659125,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](OC(=O)Cn3cc(CCO)nn3)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C
11256,CHEMBL3765031,COc1ncc(-c2ccc3nccc(C#CCN4CCCCC4C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,'=',4730.0,nM,5.33,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,5.325138859262188,COc1ncc(-c2ccc3nccc(C#CCN4CCCCC4C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
10537,CHEMBL3127180,O=C(/C=C/C[C@@H]1CC=CC(=O)O1)CCc1ccc2ccccc2c1,IC50,'=',4740.0,nM,5.32,,F,Cytotoxicity against estrogen receptor-negative human MDA-MB-231 cells assessed as cell viability after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,5.324221658325915,O=C(/C=C/C[C@@H]1CC=CC(=O)O1)CCc1ccc2ccccc2c1
10260,CHEMBL4455927,COc1ccc2nc(Nc3nc(Nc4ccc(S(C)(=O)=O)cc4)ncc3F)sc2c1,IC50,'=',4740.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.324221658325915,COc1ccc2nc(Nc3nc(Nc4ccc(S(C)(=O)=O)cc4)ncc3F)sc2c1
10094,CHEMBL4288221,C=C1C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)NCCNC(=O)Nc6ccc(OC(F)(F)F)cc6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)C1=O,IC50,'=',4761.0,nM,5.32,,F,Cytotoxicity activity against human MDA-MB-231 cells assessed as cell growth inhibition after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.32230181852549,C=C1C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)NCCNC(=O)Nc6ccc(OC(F)(F)F)cc6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)C1=O
5773,CHEMBL3329485,CN(C)C1N2Cc3cc(OCCN4CCOCC4)ccc3N1Cc1cc(OCCN3CCOCC3)ccc12,IC50,'=',4790.0,nM,5.32,,F,Cytotoxicity against human MDA-MB-231 cells assessed as growth inhibition after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.319664486585436,CN(C)C1N2Cc3cc(OCCN4CCOCC4)ccc3N1Cc1cc(OCCN3CCOCC3)ccc12
12239,CHEMBL4792361,O=C1C=C[C@@H](OCc2ccccc2)[C@@H]([C@@H](CO)OCc2ccccc2)O1,IC50,'=',4790.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as reduction in cell viability measured after 6 days by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.319664486585436,O=C1C=C[C@@H](OCc2ccccc2)[C@@H]([C@@H](CO)OCc2ccccc2)O1
14126,CHEMBL4861869,NCCOc1ncccc1C=C1c2ccccc2-c2ccc(NCCF)cc21,IC50,'=',4790.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as inhibition of cell viability after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.319664486585436,NCCOc1ncccc1C=C1c2ccccc2-c2ccc(NCCF)cc21
13040,CHEMBL4778112,O=C(c1ccc2nc(Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)[nH]c2c1)N1CCOCC1,IC50,'=',4800.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as reduction in cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.318758762624412,O=C(c1ccc2nc(Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)[nH]c2c1)N1CCOCC1
13526,CHEMBL4460874,C/C=C1/CN2[C@H]3C[C@@H]1[C@@H](CO)[C@@H]2Cc1c3n(C)c2cc(C[C@@H]3[C@@H]4C[C@H]5c6c(c7ccccc7n6C)C[C@@H]([C@@H]4CO[C@]3(C)OC)N5C)c(OC)cc12,IC50,'=',4800.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as reduction in cell growth after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Nat Prod,5.318758762624412,C/C=C1/CN2[C@H]3C[C@@H]1[C@@H](CO)[C@@H]2Cc1c3n(C)c2cc(C[C@@H]3[C@@H]4C[C@H]5c6c(c7ccccc7n6C)C[C@@H]([C@@H]4CO[C@]3(C)OC)N5C)c(OC)cc12
17227,CHEMBL4867356,CNCCOc1ncccc1C=C1c2ccccc2-c2ccc(F)cc21,IC50,'=',4800.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as inhibition of cell viability after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.318758762624412,CNCCOc1ncccc1C=C1c2ccccc2-c2ccc(F)cc21
7965,CHEMBL4171925,CCn1c(=O)/c(=C2\Sc3cc([N+](=O)[O-])ccc3N2C)s/c1=C\c1scc[n+]1Cc1ccccc1.[Cl-],IC50,'=',4800.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.318758762624412,CCn1c(=O)/c(=C2\Sc3cc([N+](=O)[O-])ccc3N2C)s/c1=C\c1scc[n+]1Cc1ccccc1.[Cl-]
6877,CHEMBL4288522,c1ccc(Nc2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)nc(N3CCOCC3)n2)cc1,IC50,'=',4800.0,nM,5.32,,F,Anticancer activity against human MDA-MB-231 cells incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,5.318758762624412,c1ccc(Nc2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)nc(N3CCOCC3)n2)cc1
2940,CHEMBL3426505,C=C1C(=O)[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2[C@@H](O)C[C@@H]1C3,IC50,'=',4800.0,nM,5.32,,F,Cytotoxicity against human MDA-MB-231 cells assessed as cell viability after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,5.318758762624412,C=C1C(=O)[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2[C@@H](O)C[C@@H]1C3
11065,CHEMBL4458301,C/C=C1/CN2[C@H]3C[C@@H]1[C@@H](CO)[C@@H]2Cc1c3n(C)c2ccc(OC)c(CC3=C(C)OC[C@@H]4[C@H]3C[C@H]3c5c(c6ccccc6n5C)C[C@@H]4N3C)c12,IC50,'=',4800.0,nM,5.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as reduction in cell growth after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Nat Prod,5.318758762624412,C/C=C1/CN2[C@H]3C[C@@H]1[C@@H](CO)[C@@H]2Cc1c3n(C)c2ccc(OC)c(CC3=C(C)OC[C@@H]4[C@H]3C[C@H]3c5c(c6ccccc6n5C)C[C@@H]4N3C)c12
